OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,Shapearea,Shapelen
214,48,113,12702,48113012702,127.02,Census Tract 127.02,G5020,S,1181675,0,32.8397419,-96.6761172,0.000113811,0.050495915
215,48,113,15900,48113015900,159,Census Tract 159,G5020,S,5706877,4002910,32.735462,-96.9697379,0.000934089,0.1499629
216,48,113,16521,48113016521,165.21,Census Tract 165.21,G5020,S,19155322,1131195,32.6817044,-96.956399,0.001950468,0.230230868
217,48,113,16413,48113016413,164.13,Census Tract 164.13,G5020,S,4223659,1013872,32.6653644,-97.0081972,0.000503412,0.151782218
218,48,113,16412,48113016412,164.12,Census Tract 164.12,G5020,S,5529039,10574,32.660822,-96.993027,0.000532496,0.110082848
219,48,113,14137,48113014137,141.37,Census Tract 141.37,G5020,S,5902970,343281,32.8924948,-96.9459256,0.000601951,0.106207956
220,48,113,13606,48113013606,136.06,Census Tract 136.06,G5020,S,2330760,0,32.9560756,-96.7952673,0.000224772,0.062795872
221,48,113,13607,48113013607,136.07,Census Tract 136.07,G5020,S,2071287,0,32.9562506,-96.77772,0.000199749,0.057118289
222,48,113,13608,48113013608,136.08,Census Tract 136.08,G5020,S,4529941,9758,32.9387313,-96.7951918,0.000437706,0.086216467
223,48,113,13609,48113013609,136.09,Census Tract 136.09,G5020,S,1780746,0,32.9451778,-96.7771517,0.000171709,0.054445375
224,48,113,13610,48113013610,136.1,Census Tract 136.10,G5020,S,2786309,0,32.9322571,-96.7776258,0.000268633,0.064869827
225,48,113,13611,48113013611,136.11,Census Tract 136.11,G5020,S,3990993,51006,32.9779621,-96.8140173,0.000389898,0.081099411
226,48,113,13615,48113013615,136.15,Census Tract 136.15,G5020,S,1197550,0,32.9328198,-96.8082826,0.000115459,0.045596419
227,48,113,19800,48113019800,198,Census Tract 198,G5020,S,2657800,0,32.8294841,-96.8100103,0.000255952,0.083923045
228,48,113,19900,48113019900,199,Census Tract 199,G5020,S,1526215,0,32.7381157,-96.8885647,0.000146829,0.077052123
229,48,113,5600,48113005600,56,Census Tract 56,G5020,S,2465863,0,32.7123835,-96.8208122,0.000237162,0.080386257
230,48,113,11500,48113011500,115,Census Tract 115,G5020,S,15112888,837190,32.7347662,-96.7268403,0.001534602,0.185629737
231,48,113,17813,48113017813,178.13,Census Tract 178.13,G5020,S,2822527,0,32.8019608,-96.6190307,0.000271733,0.06626307
232,48,113,12209,48113012209,122.09,Census Tract 122.09,G5020,S,1765089,0,32.8127017,-96.7039329,0.000169949,0.07387489
233,48,113,2200,48113002200,22,Census Tract 22,G5020,S,1651376,2154,32.7901761,-96.7801634,0.000159169,0.060225992
234,48,113,9103,48113009103,91.03,Census Tract 91.03,G5020,S,1225978,0,32.7406358,-96.7044158,0.000117948,0.045105306
235,48,113,9105,48113009105,91.05,Census Tract 91.05,G5020,S,1394850,0,32.7383023,-96.6911076,0.000134192,0.050149891
236,48,113,18120,48113018120,181.2,Census Tract 181.20,G5020,S,4850259,0,32.9338273,-96.5940817,0.00046763,0.117088182
237,48,113,12601,48113012601,126.01,Census Tract 126.01,G5020,S,2215507,0,32.8547596,-96.6601709,0.000213418,0.065386188
238,48,113,12500,48113012500,125,Census Tract 125,G5020,S,3128224,0,32.8297473,-96.666781,0.000301255,0.076594539
239,48,113,12400,48113012400,124,Census Tract 124,G5020,S,3053582,0,32.8282285,-96.6848089,0.000294063,0.0689058
240,48,113,12302,48113012302,123.02,Census Tract 123.02,G5020,S,2386805,0,32.8078631,-96.6755001,0.000229799,0.065863276
241,48,113,12206,48113012206,122.06,Census Tract 122.06,G5020,S,2714861,0,32.7870613,-96.7088763,0.000261325,0.082108042
242,48,113,7819,48113007819,78.19,Census Tract 78.19,G5020,S,689371,0,32.8655737,-96.7594157,6.64E-05,0.04778934
243,48,113,14312,48113014312,143.12,Census Tract 143.12,G5020,S,6428282,73965,32.8701473,-96.961996,0.00062646,0.113695098
244,48,113,14205,48113014205,142.05,Census Tract 142.05,G5020,S,2810221,103183,32.8568657,-96.9400304,0.000280651,0.071911486
245,48,113,13727,48113013727,137.27,Census Tract 137.27,G5020,S,5171932,0,32.9668631,-96.8383096,0.000498826,0.146751337
246,48,113,13805,48113013805,138.05,Census Tract 138.05,G5020,S,626119,0,32.9365974,-96.8514403,6.04E-05,0.031289476
247,48,113,13806,48113013806,138.06,Census Tract 138.06,G5020,S,5889290,6490,32.934965,-96.8377949,0.000568446,0.122271014
248,48,113,7909,48113007909,79.09,Census Tract 79.09,G5020,S,502527,0,32.8534756,-96.7665915,4.84E-05,0.032974771
249,48,113,13616,48113013616,136.16,Census Tract 136.16,G5020,S,3630263,0,32.9556844,-96.8245288,0.000350091,0.150291706
250,48,113,13617,48113013617,136.17,Census Tract 136.17,G5020,S,1868406,0,32.9818782,-96.795958,0.000180236,0.067224419
251,48,113,13618,48113013618,136.18,Census Tract 136.18,G5020,S,1447484,8682,32.9825622,-96.7764651,0.00014047,0.049748436
252,48,113,13619,48113013619,136.19,Census Tract 136.19,G5020,S,3019823,4886,32.9706285,-96.7951314,0.00029174,0.068141585
253,48,113,13711,48113013711,137.11,Census Tract 137.11,G5020,S,573847,0,32.9424744,-96.887038,5.53E-05,0.029390668
254,48,113,13712,48113013712,137.12,Census Tract 137.12,G5020,S,825955,0,32.9425882,-96.8782347,7.96E-05,0.039674161
255,48,113,13713,48113013713,137.13,Census Tract 137.13,G5020,S,551527,0,32.9449808,-96.9013439,5.32E-05,0.03373423
256,48,113,16804,48113016804,168.04,Census Tract 168.04,G5020,S,5814500,12052,32.598079,-96.8010907,0.000559682,0.123039028
257,48,113,16704,48113016704,167.04,Census Tract 167.04,G5020,S,2588839,0,32.6171918,-96.7758836,0.000248729,0.067198609
258,48,113,16705,48113016705,167.05,Census Tract 167.05,G5020,S,4056039,6383,32.6060748,-96.78721,0.000390274,0.120854839
259,48,113,16701,48113016701,167.01,Census Tract 167.01,G5020,S,6743118,0,32.6566394,-96.7737765,0.000648143,0.137532496
260,48,113,11401,48113011401,114.01,Census Tract 114.01,G5020,S,5899846,4001,32.6793991,-96.7693476,0.000567609,0.115286446
261,48,113,11300,48113011300,113,Census Tract 113,G5020,S,7670461,0,32.6662759,-96.7955554,0.000737356,0.112577424
262,48,113,11200,48113011200,112,Census Tract 112,G5020,S,7466406,0,32.6629392,-96.814449,0.000717714,0.121686198
263,48,113,12204,48113012204,122.04,Census Tract 122.04,G5020,S,3060329,0,32.8005197,-96.7048389,0.000294622,0.082384344
264,48,113,12211,48113012211,122.11,Census Tract 122.11,G5020,S,1318838,0,32.8022214,-96.6890354,0.000126969,0.046588175
265,48,113,12207,48113012207,122.07,Census Tract 122.07,G5020,S,5403637,0,32.785962,-96.6844694,0.000520132,0.106961417
266,48,113,12208,48113012208,122.08,Census Tract 122.08,G5020,S,1052499,0,32.7997102,-96.7221906,0.000101325,0.05675995
267,48,113,12100,48113012100,121,Census Tract 121,G5020,S,2911241,0,32.7695594,-96.6608539,0.000280173,0.082944717
268,48,113,12000,48113012000,120,Census Tract 120,G5020,S,2595314,20339,32.7558865,-96.6583533,0.00025169,0.073183682
269,48,113,7910,48113007910,79.1,Census Tract 79.10,G5020,S,497026,12465,32.8573642,-96.7615318,4.91E-05,0.028169194
270,48,113,7825,48113007825,78.25,Census Tract 78.25,G5020,S,1781416,0,32.8936894,-96.7346404,0.000171676,0.062553206
271,48,113,7824,48113007824,78.24,Census Tract 78.24,G5020,S,1169524,0,32.8778369,-96.7381193,0.000112688,0.04993125
272,48,113,7826,48113007826,78.26,Census Tract 78.26,G5020,S,591803,0,32.8712502,-96.734187,5.70E-05,0.041388815
273,48,113,7827,48113007827,78.27,Census Tract 78.27,G5020,S,519246,0,32.882557,-96.7317495,5.00E-05,0.048074972
274,48,113,13011,48113013011,130.11,Census Tract 130.11,G5020,S,956995,0,32.8780414,-96.6923776,9.22E-05,0.05468003
275,48,113,18506,48113018506,185.06,Census Tract 185.06,G5020,S,7724050,2357,32.8978057,-96.6970701,0.000744616,0.119671267
276,48,113,13714,48113013714,137.14,Census Tract 137.14,G5020,S,2528890,0,32.9481362,-96.8946085,0.000243857,0.093583066
277,48,113,13715,48113013715,137.15,Census Tract 137.15,G5020,S,804143,0,32.9499752,-96.8763847,7.75E-05,0.035373787
278,48,113,13716,48113013716,137.16,Census Tract 137.16,G5020,S,3918825,86350,32.9695313,-96.905794,0.000386302,0.09626933
279,48,113,13717,48113013717,137.17,Census Tract 137.17,G5020,S,1377397,0,32.9590524,-96.9017557,0.000132837,0.051480949
280,48,113,13718,48113013718,137.18,Census Tract 137.18,G5020,S,1122893,0,32.9601862,-96.8917345,0.000108294,0.048541488
281,48,113,13719,48113013719,137.19,Census Tract 137.19,G5020,S,4619339,57452,32.9805745,-96.9137077,0.00045115,0.115738271
282,48,113,13720,48113013720,137.2,Census Tract 137.20,G5020,S,2522992,0,32.9809638,-96.8867624,0.000243377,0.071541333
283,48,113,13721,48113013721,137.21,Census Tract 137.21,G5020,S,3364684,11963,32.9763628,-96.8715328,0.00032571,0.091900246
284,48,113,8900,48113008900,89,Census Tract 89,G5020,S,2728135,1802,32.7431938,-96.7910735,0.000262649,0.089702161
285,48,113,8802,48113008802,88.02,Census Tract 88.02,G5020,S,2492030,0,32.7102895,-96.7875068,0.000239673,0.075344846
286,48,113,8801,48113008801,88.01,Census Tract 88.01,G5020,S,2341061,0,32.7188747,-96.7927092,0.000225175,0.090178204
287,48,113,8705,48113008705,87.05,Census Tract 87.05,G5020,S,1609976,0,32.6864428,-96.7791217,0.0001548,0.055565407
288,48,113,8704,48113008704,87.04,Census Tract 87.04,G5020,S,2324881,0,32.6951583,-96.7814755,0.00022356,0.069687753
289,48,113,8703,48113008703,87.03,Census Tract 87.03,G5020,S,1427276,0,32.7030426,-96.7825885,0.000137259,0.059347795
290,48,113,8701,48113008701,87.01,Census Tract 87.01,G5020,S,3993588,0,32.7008923,-96.7640319,0.000384047,0.090903277
291,48,113,17304,48113017304,173.04,Census Tract 173.04,G5020,S,5944627,0,32.7503801,-96.5602315,0.00057198,0.131969772
292,48,113,11701,48113011701,117.01,Census Tract 117.01,G5020,S,4719187,15292,32.7121115,-96.6613022,0.000455351,0.096225548
293,48,113,11601,48113011601,116.01,Census Tract 116.01,G5020,S,10039989,186230,32.7072524,-96.7059222,0.000983406,0.192083392
294,48,113,11602,48113011602,116.02,Census Tract 116.02,G5020,S,10085584,18075,32.6921547,-96.6626173,0.000971531,0.158555225
295,48,113,9304,48113009304,93.04,Census Tract 93.04,G5020,S,2937334,0,32.7171732,-96.6996966,0.000282521,0.08993037
296,48,113,9303,48113009303,93.03,Census Tract 93.03,G5020,S,5125594,490842,32.7209387,-96.7242418,0.000540242,0.130454031
297,48,113,9301,48113009301,93.01,Census Tract 93.01,G5020,S,2722018,0,32.7286814,-96.6930624,0.000261845,0.07826935
298,48,113,9202,48113009202,92.02,Census Tract 92.02,G5020,S,2778616,0,32.7273351,-96.6736675,0.000267285,0.067822766
299,48,113,9201,48113009201,92.01,Census Tract 92.01,G5020,S,3015467,61509,32.7419837,-96.67251,0.000296033,0.081109741
300,48,113,17102,48113017102,171.02,Census Tract 171.02,G5020,S,28960253,3803244,32.6641838,-96.63268,0.003149256,0.324013981
301,48,113,9104,48113009104,91.04,Census Tract 91.04,G5020,S,1187855,0,32.7454629,-96.6918433,0.000114287,0.048317078
302,48,113,7821,48113007821,78.21,Census Tract 78.21,G5020,S,1303280,44542,32.8734848,-96.7475389,0.00012986,0.061739037
303,48,113,7912,48113007912,79.12,Census Tract 79.12,G5020,S,513496,0,32.8615788,-96.7674673,4.95E-05,0.028809381
304,48,113,7822,48113007822,78.22,Census Tract 78.22,G5020,S,1536742,20692,32.8768842,-96.7663931,0.000150064,0.061304381
305,48,113,7823,48113007823,78.23,Census Tract 78.23,G5020,S,1609399,0,32.8924652,-96.7644299,0.000155096,0.063329593
306,48,113,19040,48113019040,190.4,Census Tract 190.40,G5020,S,5346700,1149,32.9323213,-96.7387195,0.000515596,0.129228844
307,48,113,19041,48113019041,190.41,Census Tract 190.41,G5020,S,1257410,0,32.9287945,-96.7272011,0.000121225,0.052749066
308,48,113,13722,48113013722,137.22,Census Tract 137.22,G5020,S,3363764,2901,32.9799682,-96.8535275,0.000324758,0.091809277
309,48,113,13725,48113013725,137.25,Census Tract 137.25,G5020,S,1839456,0,32.962635,-96.8463689,0.000177405,0.052497878
310,48,113,13803,48113013803,138.03,Census Tract 138.03,G5020,S,4928840,63909,32.9373488,-96.8621451,0.000481393,0.090343254
311,48,113,13804,48113013804,138.04,Census Tract 138.04,G5020,S,2153095,0,32.9206555,-96.8611653,0.000207557,0.080938035
312,48,113,13901,48113013901,139.01,Census Tract 139.01,G5020,S,1765653,0,32.9315311,-96.8960363,0.000170228,0.053756479
313,48,113,13902,48113013902,139.02,Census Tract 139.02,G5020,S,2540248,0,32.9315146,-96.8816286,0.000244908,0.066232374
314,48,113,14001,48113014001,140.01,Census Tract 140.01,G5020,S,3675201,0,32.9173308,-96.8865439,0.000354273,0.078999004
315,48,113,14002,48113014002,140.02,Census Tract 140.02,G5020,S,22002126,512544,32.9400375,-96.9236778,0.002170876,0.251851018
316,48,113,14103,48113014103,141.03,Census Tract 141.03,G5020,S,7697791,39626,32.8917158,-96.9844341,0.000745641,0.257557122
317,48,113,8604,48113008604,86.04,Census Tract 86.04,G5020,S,1261731,0,32.7174152,-96.7700742,0.000121358,0.046534267
318,48,113,5902,48113005902,59.02,Census Tract 59.02,G5020,S,1964936,0,32.6962613,-96.8186949,0.00018895,0.061909074
319,48,113,5901,48113005901,59.01,Census Tract 59.01,G5020,S,2900309,0,32.6930871,-96.8082134,0.000278887,0.079696349
320,48,113,5700,48113005700,57,Census Tract 57,G5020,S,2824298,0,32.6991472,-96.799898,0.000271596,0.095122076
321,48,113,5500,48113005500,55,Census Tract 55,G5020,S,2710703,0,32.7251819,-96.7995404,0.000260747,0.096554545
322,48,113,5400,48113005400,54,Census Tract 54,G5020,S,2646647,0,32.7273124,-96.8174397,0.000254591,0.0759881
323,48,113,4900,48113004900,49,Census Tract 49,G5020,S,2190493,0,32.7365697,-96.805117,0.000210733,0.060284783
324,48,113,9101,48113009101,91.01,Census Tract 91.01,G5020,S,3426313,0,32.7564851,-96.6943404,0.000329696,0.100084658
325,48,113,8500,48113008500,85,Census Tract 85,G5020,S,2695036,0,32.7706206,-96.691452,0.000259369,0.064836149
326,48,113,8400,48113008400,84,Census Tract 84,G5020,S,6163900,14218,32.7753203,-96.7154292,0.000594614,0.113984224
327,48,113,8200,48113008200,82,Census Tract 82,G5020,S,2783311,0,32.8388039,-96.6970996,0.000268067,0.072958323
328,48,113,8100,48113008100,81,Census Tract 81,G5020,S,5358723,792324,32.8228255,-96.7109461,0.000592311,0.102605449
329,48,113,8000,48113008000,80,Census Tract 80,G5020,S,5855429,2047039,32.8378611,-96.7360189,0.000761073,0.135016294
330,48,113,13104,48113013104,131.04,Census Tract 131.04,G5020,S,549895,0,32.8834356,-96.7738864,5.30E-05,0.031018244
331,48,113,13105,48113013105,131.05,Census Tract 131.05,G5020,S,914441,0,32.8925835,-96.77359,8.81E-05,0.039316409
332,48,113,6401,48113006401,64.01,Census Tract 64.01,G5020,S,784357,0,32.7258759,-96.8635665,7.54E-05,0.037053586
333,48,113,14130,48113014130,141.3,Census Tract 141.30,G5020,S,3740012,247029,32.9222447,-96.9448806,0.000384355,0.122574172
334,48,113,14138,48113014138,141.38,Census Tract 141.38,G5020,S,2721340,185310,32.8970538,-96.933894,0.000280132,0.107204502
335,48,113,14206,48113014206,142.06,Census Tract 142.06,G5020,S,2884501,371733,32.8663911,-96.9370111,0.000313716,0.098125394
336,48,113,16520,48113016520,165.2,Census Tract 165.20,G5020,S,17409110,34693,32.7036698,-96.9232763,0.001677448,0.1806823
337,48,113,10805,48113010805,108.05,Census Tract 108.05,G5020,S,3051837,0,32.7115251,-96.8794147,0.000293516,0.091672517
338,48,113,10804,48113010804,108.04,Census Tract 108.04,G5020,S,2007938,0,32.7132637,-96.8626793,0.000193121,0.079516295
339,48,113,6402,48113006402,64.02,Census Tract 64.02,G5020,S,1343659,0,32.7274494,-96.873434,0.000129251,0.048308561
340,48,113,13620,48113013620,136.2,Census Tract 136.20,G5020,S,1733157,7679,32.9619562,-96.817005,0.000167892,0.071575549
341,48,113,13624,48113013624,136.24,Census Tract 136.24,G5020,S,658866,0,32.9470838,-96.8188066,6.35E-05,0.043092572
342,48,113,14113,48113014113,141.13,Census Tract 141.13,G5020,S,742816,0,32.8602976,-97.0012003,7.16E-05,0.036211466
343,48,113,14114,48113014114,141.14,Census Tract 141.14,G5020,S,403651,0,32.86125,-96.9941523,3.89E-05,0.026358968
344,48,113,14115,48113014115,141.15,Census Tract 141.15,G5020,S,3301313,15118,32.8445283,-97.0003996,0.000319441,0.071894703
345,48,113,14116,48113014116,141.16,Census Tract 141.16,G5020,S,2698510,0,32.8472393,-97.0151966,0.000259924,0.065804526
